ephys_bin_id,frame_velocity,frame_acceleration,frame_raw,frame_yaw,frame_pitch,lick_count,frame_position,reward-sound_count,reward-valve-open_count,bin_start,bin_end
"(772360000, 772400000]",19.768879,3.0721421,197.5,-86.5,-208.0,0.0,-152.08194,0.0,0.0,772360000,772400000
"(772400000, 772440000]",25.442047,1.3167901,268.0,-102.33333333333333,-262.3333333333333,0.0,-151.11073,0.0,0.0,772400000,772440000
"(772440000, 772480000]",27.024416,0.48296303,288.0,-118.5,-243.0,0.0,-150.01099,0.0,0.0,772440000,772480000
"(772480000, 772520000]",27.417528,-0.21635777,298.3333333333333,-139.66666666666666,-161.33333333333334,0.0,-148.86456,0.0,0.0,772480000,772520000
"(772520000, 772560000]",25.903282,-1.4370273,288.0,-151.5,-104.5,0.0,-147.7397,0.0,0.0,772520000,772560000
"(772560000, 772600000]",22.081497,-1.6001096,246.5,-155.0,-79.5,0.0,-146.94016,0.0,0.0,772560000,772600000
"(772600000, 772640000]",20.402811,0.06708583,221.33333333333334,-180.0,-56.333333333333336,0.0,-146.0761,0.0,0.0,772600000,772640000
"(772640000, 772680000]",22.089264,1.270225,230.0,-192.0,-32.0,0.0,-145.20926,0.0,0.0,772640000,772680000
"(772680000, 772720000]",24.210653,0.0003717343,261.6666666666667,-212.33333333333334,-14.666666666666666,0.0,-144.22112,0.0,0.0,772680000,772720000
"(772720000, 772760000]",22.507004,-1.3285221,250.0,-231.5,-9.0,0.0,-143.23166,0.0,0.0,772720000,772760000
"(772760000, 772800000]",18.642082,-2.2556863,214.5,-256.5,-12.5,0.0,-142.53615,0.0,0.0,772760000,772800000
"(772800000, 772840000]",14.183815,-1.1720821,160.33333333333334,-266.3333333333333,-25.333333333333332,0.0,-141.87364,0.0,0.0,772800000,772840000
"(772840000, 772880000]",12.856681,0.61796397,135.5,-274.0,-49.0,0.0,-141.3273,0.0,0.0,772840000,772880000
"(772880000, 772920000]",17.737999,2.779771,177.33333333333334,-299.3333333333333,-96.33333333333333,0.0,-140.70534,0.0,0.0,772880000,772920000
"(772920000, 772960000]",26.253103,3.5723019,263.5,-311.0,-152.0,0.0,-139.81381,0.0,0.0,772920000,772960000
"(772960000, 773000000]",32.72839,2.9849548,335.0,-300.5,-197.5,0.0,-138.82846,0.0,0.0,772960000,773000000
"(773000000, 773040000]",39.913086,3.3370447,416.6666666666667,-305.0,-240.66666666666666,0.0,-137.3042,0.0,0.0,773000000,773040000
"(773040000, 773080000]",49.268944,3.7024965,514.0,-303.0,-234.0,0.0,-135.46075,0.0,0.0,773040000,773080000
"(773080000, 773120000]",60.554123,4.1424723,630.0,-313.6666666666667,-197.0,0.0,-133.17317,0.0,0.0,773080000,773120000
"(773120000, 773160000]",65.39249,-0.24529159,708.5,-329.0,-181.5,0.0,-130.49084,0.0,0.0,773120000,773160000
"(773160000, 773200000]",63.114433,-3.4567037,697.5,-333.0,-172.0,0.0,-128.3282,0.0,0.0,773160000,773200000
"(773200000, 773240000]",50.765232,-2.8693492,567.3333333333334,-305.0,-190.33333333333334,0.0,-125.98643,0.0,0.0,773200000,773240000
"(773240000, 773280000]",51.827995,3.0172896,539.0,-326.0,-204.5,0.0,-123.930405,0.0,0.0,773240000,773280000
"(773280000, 773320000]",58.414,2.523173,615.3333333333334,-362.6666666666667,-194.0,0.0,-121.6087,0.0,0.0,773280000,773320000
"(773320000, 773360000]",64.809784,1.7211556,700.5,-382.0,-212.0,0.0,-119.03305,0.0,0.0,773320000,773360000
"(773360000, 773400000]",68.97427,2.2083848,735.0,-369.0,-216.0,0.0,-116.8195,0.0,0.0,773360000,773400000
"(773400000, 773440000]",75.52698,3.1785355,793.0,-374.6666666666667,-212.66666666666666,0.0,-113.82673,0.0,0.0,773400000,773440000
"(773440000, 773480000]",79.9608,-1.4374886,878.0,-401.5,-216.5,0.0,-110.5235,0.0,0.0,773440000,773480000
"(773480000, 773520000]",74.08765,-1.576325,807.3333333333334,-377.0,-216.66666666666666,0.0,-107.33386,0.0,0.0,773480000,773520000
"(773520000, 773560000]",73.8849,1.577776,788.5,-394.0,-234.5,0.0,-104.291504,0.0,0.0,773520000,773560000
"(773560000, 773600000]",77.36219,1.2634581,832.5,-422.0,-241.0,0.0,-101.7611,0.0,0.0,773560000,773600000
"(773600000, 773640000]",80.68791,1.8385388,864.6666666666666,-440.0,-228.66666666666666,0.0,-98.4715,0.0,0.0,773600000,773640000
"(773640000, 773680000]",86.95752,2.0692887,926.0,-458.0,-210.5,0.0,-95.00327,0.0,0.0,773640000,773680000
"(773680000, 773720000]",87.50114,-1.0574121,946.6666666666666,-449.0,-216.33333333333334,0.0,-91.34025,0.0,0.0,773680000,773720000
"(773720000, 773760000]",79.83542,-4.921381,893.5,-462.5,-211.5,0.0,-87.77978,0.0,0.0,773720000,773760000
"(773760000, 773800000]",71.87993,-1.7305992,791.0,-465.5,-197.0,0.0,-85.27711,0.0,0.0,773760000,773800000
"(773800000, 773840000]",74.67098,1.077216,806.6666666666666,-425.0,-254.0,0.0,-82.24657,0.0,0.0,773800000,773840000
"(773840000, 773880000]",75.23164,0.5878482,808.5,-386.5,-267.0,0.0,-79.10911,0.0,0.0,773840000,773880000
"(773880000, 773920000]",79.4274,2.9493017,835.0,-366.3333333333333,-231.33333333333334,0.0,-75.91769,0.0,0.0,773880000,773920000
"(773920000, 773960000]",85.37067,0.068155095,932.0,-366.0,-244.0,0.0,-72.43611,0.0,0.0,773920000,773960000
"(773960000, 774000000]",84.902985,-0.9366734,924.0,-367.5,-243.0,0.0,-69.60269,0.0,0.0,773960000,774000000
"(774000000, 774040000]",82.45694,-0.08323091,896.3333333333334,-336.0,-280.3333333333333,0.0,-66.131645,0.0,0.0,774000000,774040000
"(774040000, 774080000]",85.46131,1.9141638,906.0,-320.5,-321.5,0.0,-62.67756,0.0,0.0,774040000,774080000
"(774080000, 774120000]",87.51005,1.3913063,933.6666666666666,-343.3333333333333,-325.6666666666667,0.0,-59.06465,0.0,0.0,774080000,774120000
"(774120000, 774160000]",92.49912,1.3575896,998.0,-356.5,-306.5,0.0,-55.311424,0.0,0.0,774120000,774160000
"(774160000, 774200000]",94.67389,-0.2714718,1022.0,-317.5,-310.5,0.0,-52.191193,0.0,0.0,774160000,774200000
"(774200000, 774240000]",82.78826,-6.315167,936.6666666666666,-267.3333333333333,-315.6666666666667,0.0,-48.411488,0.0,0.0,774200000,774240000
"(774240000, 774280000]",76.77692,3.2105374,804.0,-167.0,-362.5,0.0,-45.23137,0.0,0.0,774240000,774280000
"(774280000, 774320000]",83.98892,2.0827582,898.6666666666666,-260.6666666666667,-383.6666666666667,0.0,-41.83794,0.0,0.0,774280000,774320000
"(774320000, 774360000]",89.561935,2.1857963,954.0,-298.5,-387.5,0.0,-38.24149,0.0,0.0,774320000,774360000
"(774360000, 774400000]",92.85066,2.116129,989.0,-302.5,-379.0,0.0,-35.202206,0.0,0.0,774360000,774400000
"(774400000, 774440000]",94.426186,-1.8266191,1028.3333333333333,-294.0,-387.0,0.0,-31.239264,0.0,0.0,774400000,774440000
"(774440000, 774480000]",86.25476,-2.980317,951.0,-309.0,-365.0,0.0,-27.4444,0.0,0.0,774440000,774480000
"(774480000, 774520000]",84.006165,0.5910358,907.3333333333334,-341.3333333333333,-356.6666666666667,0.0,-23.944574,0.0,0.0,774480000,774520000
"(774520000, 774560000]",86.942215,0.55833507,935.5,-314.5,-392.0,0.0,-20.392834,0.0,0.0,774520000,774560000
"(774560000, 774600000]",87.27279,1.5934862,933.0,-320.0,-342.5,0.0,-17.498505,0.0,0.0,774560000,774600000
"(774600000, 774640000]",92.112366,0.30412778,995.3333333333334,-318.3333333333333,-326.0,0.0,-13.723172,0.0,0.0,774600000,774640000
"(774640000, 774680000]",88.89981,-3.3431773,978.0,-309.5,-320.0,0.0,-9.914175,0.0,0.0,774640000,774680000
"(774680000, 774720000]",78.951515,-2.2873766,863.3333333333334,-320.3333333333333,-309.3333333333333,0.0,-6.4588065,0.0,0.0,774680000,774720000
"(774720000, 774760000]",76.20819,-1.0666457,832.0,-294.0,-366.0,0.0,-3.228065,0.0,0.0,774720000,774760000
"(774760000, 774800000]",75.085075,-0.04153002,811.5,-290.5,-359.0,0.0,-0.71999997,0.0,0.0,774760000,774800000
"(774800000, 774840000]",76.96364,1.0696701,827.6666666666666,-334.3333333333333,-300.3333333333333,0.0,2.4349334,0.0,0.0,774800000,774840000
"(774840000, 774880000]",78.92175,0.7738795,846.5,-335.5,-253.0,0.0,5.685465,0.0,0.0,774840000,774880000
"(774880000, 774920000]",75.52465,-4.3568835,838.0,-320.3333333333333,-251.0,0.0,8.97301,0.0,0.0,774880000,774920000
"(774920000, 774960000]",61.89766,-2.5115414,688.5,-276.5,-250.0,0.0,11.84884,0.0,0.0,774920000,774960000
"(774960000, 775000000]",65.00682,2.693365,687.5,-287.5,-261.5,0.0,13.910496,0.0,0.0,774960000,775000000
"(775000000, 775040000]",70.48612,2.3647718,748.6666666666666,-298.6666666666667,-274.0,0.0,16.746237,0.0,0.0,775000000,775040000
"(775040000, 775080000]",78.385025,4.4437075,818.5,-317.5,-240.5,0.0,19.808645,0.0,0.0,775040000,775080000
"(775080000, 775120000]",86.84707,1.9798044,925.6666666666666,-295.6666666666667,-193.0,0.0,23.29922,0.0,0.0,775080000,775120000
"(775120000, 775160000]",87.0813,-2.517232,963.0,-269.5,-192.5,0.0,26.98666,0.0,0.0,775120000,775160000
"(775160000, 775200000]",83.33768,-0.10592452,898.5,-262.0,-193.0,0.0,29.79001,0.0,0.0,775160000,775200000
"(775200000, 775240000]",84.342255,0.7394722,911.0,-297.0,-242.66666666666666,0.0,33.28727,0.0,0.0,775200000,775240000
"(775240000, 775280000]",86.90755,-0.48206067,944.5,-275.5,-273.5,0.0,36.856224,0.0,0.0,775240000,775280000
"(775280000, 775320000]",84.78322,0.4332603,907.0,-269.6666666666667,-244.66666666666666,0.0,40.395374,0.0,0.0,775280000,775320000
"(775320000, 775360000]",87.5645,1.3441867,936.0,-273.0,-222.0,0.0,43.979492,0.0,0.0,775320000,775360000
"(775360000, 775400000]",87.69867,-2.6955953,970.0,-260.5,-242.0,0.0,46.95016,0.0,0.0,775360000,775400000
"(775400000, 775440000]",79.75286,-3.164953,878.3333333333334,-274.6666666666667,-233.0,0.0,50.407578,0.0,0.0,775400000,775440000
"(775440000, 775480000]",70.68708,-2.0828433,765.5,-267.0,-251.0,0.0,53.546066,0.0,0.0,775440000,775480000
"(775480000, 775520000]",66.569,-2.0477962,736.3333333333334,-254.0,-270.0,0.0,56.423435,0.0,0.0,775480000,775520000
"(775520000, 775560000]",61.62281,-1.4143624,677.0,-225.5,-249.0,0.0,59.094177,0.0,0.0,775520000,775560000
"(775560000, 775600000]",62.14594,1.4385073,666.0,-231.5,-215.5,0.0,61.13116,0.0,0.0,775560000,775600000
"(775600000, 775640000]",63.88167,-1.5458044,696.0,-225.0,-207.0,0.0,63.798817,0.0,0.0,775600000,775640000
"(775640000, 775680000]",54.913578,-4.6349955,619.0,-176.0,-197.0,0.0,66.324615,0.0,0.0,775640000,775680000
"(775680000, 775720000]",44.544277,-2.3127093,496.0,-122.33333333333333,-212.0,0.0,68.35287,0.0,0.0,775680000,775720000
"(775720000, 775760000]",43.304123,-0.6514332,471.5,-123.5,-232.5,0.0,70.15494,0.0,0.0,775720000,775760000
"(775760000, 775800000]",39.759018,-1.9868457,440.0,-106.0,-227.0,0.0,71.54968,0.0,0.0,775760000,775800000
"(775800000, 775840000]",35.35787,-2.0296867,392.0,-93.66666666666667,-174.66666666666666,0.0,73.10633,0.0,0.0,775800000,775840000
"(775840000, 775880000]",28.793415,-2.205631,323.5,-61.5,-111.0,0.0,74.463295,0.0,0.0,775840000,775880000
"(775880000, 775920000]",26.909372,-0.01595821,291.3333333333333,-33.333333333333336,-64.66666666666667,0.0,75.597176,0.0,0.0,775880000,775920000
"(775920000, 775960000]",26.66955,-1.3781638,297.5,-33.5,-29.0,0.0,76.72849,0.0,0.0,775920000,775960000
"(775960000, 776000000]",22.460882,-1.7521441,252.0,-22.5,-16.0,0.0,77.547295,0.0,0.0,775960000,776000000
"(776000000, 776040000]",20.360096,-0.61163485,223.0,-14.0,-26.333333333333332,0.0,78.42264,0.0,0.0,776000000,776040000
"(776040000, 776080000]",17.64769,-1.7013854,199.5,-16.5,-59.5,0.0,79.23424,0.0,0.0,776040000,776080000
"(776080000, 776120000]",13.305836,-1.2339448,150.33333333333334,-19.0,-100.0,0.0,79.866974,1.0,0.0,776080000,776120000
"(776120000, 776160000]",12.005503,0.118000776,130.0,-22.5,-158.5,0.0,80.38072,0.0,0.0,776120000,776160000
"(776160000, 776200000]",13.646707,1.9405372,137.5,-29.0,-203.0,0.0,80.792435,0.0,0.0,776160000,776200000
"(776200000, 776240000]",21.989614,3.6794434,217.66666666666666,-45.333333333333336,-208.0,0.0,81.52566,0.0,0.0,776200000,776240000
"(776240000, 776280000]",30.161911,2.7132072,310.5,-72.0,-159.5,0.0,82.61354,0.0,0.0,776240000,776280000
"(776280000, 776320000]",35.495266,1.5694455,373.6666666666667,-90.66666666666667,-118.0,0.0,84.001076,0.0,0.0,776280000,776320000
"(776320000, 776360000]",36.82469,-1.5655711,406.5,-107.5,-90.5,0.0,85.541794,0.0,0.0,776320000,776360000
"(776360000, 776400000]",30.36779,-3.364561,351.5,-97.0,-65.0,0.0,86.68442,0.0,0.0,776360000,776400000
"(776400000, 776440000]",29.26821,1.8187321,305.6666666666667,-100.0,-35.0,0.0,87.85093,0.0,0.0,776400000,776440000
"(776440000, 776480000]",36.1222,3.0891051,370.0,-148.5,-11.0,0.0,89.18862,0.0,0.0,776440000,776480000
"(776480000, 776520000]",41.463825,1.4749662,441.0,-142.33333333333334,-36.666666666666664,0.0,90.83933,0.0,1.0,776480000,776520000
"(776520000, 776560000]",45.177116,1.9696078,479.0,-110.0,-86.0,0.0,92.63422,0.0,0.0,776520000,776560000
"(776560000, 776600000]",49.557854,1.8122272,530.5,-103.0,-127.5,0.0,94.2194,0.0,0.0,776560000,776600000
"(776600000, 776640000]",49.887226,-2.1694129,543.6666666666666,-84.0,-178.0,0.0,96.33554,0.0,0.0,776600000,776640000
"(776640000, 776680000]",39.814945,-3.5393548,461.5,-66.5,-187.5,0.0,98.25943,0.0,0.0,776640000,776680000
"(776680000, 776720000]",40.120377,2.2455013,433.0,-60.5,-184.5,0.0,99.57399,0.0,0.0,776680000,776720000
"(776720000, 776760000]",43.12973,0.038450956,468.0,-68.33333333333333,-176.0,0.0,101.34446,0.0,0.0,776720000,776760000
"(776760000, 776800000]",38.025726,-5.307839,438.5,-69.5,-153.0,0.0,103.106705,0.0,0.0,776760000,776800000
"(776800000, 776840000]",19.691359,-6.292166,249.33333333333334,27.666666666666668,-133.0,0.0,104.30154,0.0,0.0,776800000,776840000
"(776840000, 776880000]",14.617443,2.958099,137.0,62.5,-133.0,0.0,104.8939,0.0,0.0,776840000,776880000
"(776880000, 776920000]",21.972153,2.7810497,223.5,-31.0,-145.0,0.0,105.514496,0.0,0.0,776880000,776920000
"(776920000, 776960000]",26.848824,1.5864314,282.6666666666667,-65.66666666666667,-188.33333333333334,0.0,106.54873,0.0,0.0,776920000,776960000
"(776960000, 777000000]",29.23137,0.25373885,317.5,-56.0,-244.0,0.0,107.73425,0.0,0.0,776960000,777000000
"(777000000, 777040000]",32.535076,2.4502964,336.3333333333333,-40.333333333333336,-243.0,0.0,108.99073,0.0,0.0,777000000,777040000
"(777040000, 777080000]",40.48213,3.6153862,415.0,-38.5,-196.0,0.0,110.48595,0.0,0.0,777040000,777080000
"(777080000, 777120000]",46.886406,3.0601106,491.5,-21.0,-159.0,0.0,111.9532,0.0,0.0,777080000,777120000
"(777120000, 777160000]",54.856266,2.1353297,582.0,-26.0,-101.0,0.0,114.092705,0.0,0.0,777120000,777160000
"(777160000, 777200000]",55.39249,-1.2743161,605.0,-18.0,-74.5,0.0,116.434204,0.0,0.0,777160000,777200000
"(777200000, 777240000]",52.681152,-0.118621945,572.0,-10.0,-95.33333333333333,13.0,118.66987,0.0,0.0,777200000,777240000
"(777240000, 777280000]",56.295864,2.4227977,590.5,-21.0,-111.0,1.0,120.89215,0.0,0.0,777240000,777280000
"(777280000, 777320000]",58.473427,-0.58773446,638.0,-24.0,-113.0,0.0,122.841995,0.0,0.0,777280000,777320000
"(777320000, 777360000]",56.11432,-1.3494296,615.6666666666666,-16.666666666666668,-123.66666666666667,0.0,125.22747,0.0,0.0,777320000,777360000
"(777360000, 777400000]",51.04523,-1.4679216,558.5,-2.5,-129.0,1.0,127.4742,0.0,0.0,777360000,777400000
"(777400000, 777440000]",51.395336,1.7105654,542.3333333333334,-7.666666666666667,-118.66666666666667,1.0,129.5708,0.0,0.0,777400000,777440000
"(777440000, 777480000]",57.175507,0.46222377,620.0,-8.5,-82.0,0.0,131.84035,0.0,0.0,777440000,777480000
"(777480000, 777520000]",55.20932,-1.2121817,603.0,-15.0,-41.0,0.0,133.72005,0.0,0.0,777480000,777520000
"(777520000, 777560000]",50.694622,-2.7062232,563.6666666666666,-17.0,-19.0,0.0,135.94179,0.0,0.0,777520000,777560000
"(777560000, 777600000]",43.908142,-0.7042388,476.5,-34.0,-20.5,0.0,137.90039,0.0,0.0,777560000,777600000
"(777600000, 777640000]",44.131847,-0.47280896,481.0,-18.0,-61.666666666666664,1.0,139.74849,0.0,0.0,777600000,777640000
"(777640000, 777680000]",42.160465,-1.8943493,467.5,-1.5,-118.5,0.0,141.5565,0.0,0.0,777640000,777680000
"(777680000, 777720000]",35.880527,-3.20337,412.5,24.5,-155.0,0.0,142.88875,0.0,0.0,777680000,777720000
"(777720000, 777760000]",29.744947,-1.8655151,329.3333333333333,32.666666666666664,-173.33333333333334,0.0,144.22853,0.0,0.0,777720000,777760000
"(777760000, 777800000]",25.53502,-1.3546088,284.0,73.0,-190.0,0.0,145.38681,0.0,0.0,777760000,777800000
"(777800000, 777840000]",23.281279,-0.99583954,256.0,52.0,-124.33333333333333,0.0,146.39606,0.0,0.0,777800000,777840000
"(777840000, 777880000]",20.148191,-0.9453505,224.0,55.5,-65.5,0.0,147.30965,0.0,0.0,777840000,777880000
"(777880000, 777920000]",19.845158,0.25363815,213.0,55.0,-49.0,0.0,147.96425,0.0,0.0,777880000,777920000
"(777920000, 777960000]",20.355371,-0.19250894,220.66666666666666,68.0,-50.666666666666664,0.0,148.8067,0.0,0.0,777920000,777960000
"(777960000, 778000000]",17.69326,-2.036199,203.5,75.0,-27.5,0.0,149.62885,0.0,0.0,777960000,778000000
"(778000000, 778040000]",12.799213,-1.4877628,146.33333333333334,81.33333333333333,-0.3333333333333333,0.0,150.24794,0.0,0.0,778000000,778040000
"(778040000, 778080000]",10.808725,0.42292854,115.5,89.0,14.0,0.0,150.7229,0.0,0.0,778040000,778080000
"(778080000, 778120000]",13.613239,1.5213554,139.0,97.5,12.0,0.0,151.11995,0.0,0.0,778080000,778120000
"(778120000, 778160000]",17.018087,1.5950369,174.33333333333334,119.0,6.666666666666667,0.0,151.76018,0.0,0.0,778120000,778160000
"(778160000, 778200000]",21.188595,1.3647212,223.0,152.5,2.0,0.0,152.55554,0.0,0.0,778160000,778200000
"(778200000, 778240000]",24.223969,0.9852335,255.0,176.66666666666666,-12.666666666666666,0.0,153.50621,0.0,0.0,778200000,778240000
"(778240000, 778280000]",24.913464,-0.7018653,275.5,200.5,-45.5,0.0,154.554,0.0,0.0,778240000,778280000
"(778280000, 778320000]",23.242708,-0.7645346,255.5,211.0,-63.5,0.0,155.35355,0.0,0.0,778280000,778320000
"(778320000, 778360000]",20.647097,-1.433786,229.66666666666666,243.33333333333334,-92.66666666666667,0.0,156.27203,0.0,0.0,778320000,778360000
"(778360000, 778400000]",16.35513,-1.6531919,186.0,258.0,-89.5,0.0,157.05356,0.0,0.0,778360000,778400000
"(778400000, 778440000]",12.706028,-1.4433457,146.33333333333334,263.3333333333333,-70.33333333333333,0.0,157.65419,0.0,0.0,778400000,778440000
"(778440000, 778480000]",9.436997,-1.0594916,106.0,268.5,-30.5,0.0,158.1122,0.0,0.0,778440000,778480000
"(778480000, 778520000]",6.9449573,-1.2974428,84.0,281.5,-8.0,0.0,158.39279,0.0,0.0,778480000,778520000
"(778520000, 778560000]",5.5516777,0.19219129,59.666666666666664,296.3333333333333,9.0,0.0,158.63283,0.0,0.0,778520000,778560000
"(778560000, 778600000]",7.8887687,1.5727959,75.5,304.0,37.0,0.0,158.8901,0.0,0.0,778560000,778600000
"(778600000, 778640000]",11.581017,1.1949044,118.0,301.3333333333333,62.666666666666664,0.0,159.3062,0.0,0.0,778600000,778640000
"(778640000, 778680000]",13.391949,0.1505096,144.5,294.0,83.5,0.0,159.83844,0.0,0.0,778640000,778680000
"(778680000, 778720000]",13.319432,-0.05871342,145.0,292.0,110.0,0.0,160.28564,0.0,0.0,778680000,778720000
"(778720000, 778760000]",13.616635,0.2785865,145.66666666666666,295.0,101.33333333333333,0.0,160.84253,0.0,0.0,778720000,778760000
"(778760000, 778800000]",14.2954445,-0.10470833,155.5,310.0,68.5,0.0,161.4267,0.0,0.0,778760000,778800000
"(778800000, 778840000]",13.537723,-0.3860496,148.0,313.6666666666667,47.0,0.0,162.0052,0.0,0.0,778800000,778840000
"(778840000, 778880000]",11.768549,-0.9140873,133.0,302.5,32.5,0.0,162.54541,0.0,0.0,778840000,778880000
"(778880000, 778920000]",10.110342,-1.0040917,114.5,300.0,16.5,0.0,162.91084,0.0,0.0,778880000,778920000
"(778920000, 778960000]",7.7875476,-0.30173677,85.66666666666667,286.3333333333333,2.0,0.0,163.27013,0.0,0.0,778920000,778960000
"(778960000, 779000000]",8.834689,0.9267299,90.5,281.0,0.0,0.0,163.60016,0.0,0.0,778960000,779000000
"(779000000, 779040000]",10.855896,0.58569044,113.33333333333333,267.6666666666667,12.0,0.0,164.01854,0.0,0.0,779000000,779040000
"(779040000, 779080000]",12.143245,0.4048167,129.0,272.0,36.5,0.0,164.4968,0.0,0.0,779040000,779080000
"(779080000, 779120000]",12.605463,0.16089478,135.5,256.5,50.0,0.0,164.91159,0.0,0.0,779080000,779120000
"(779120000, 779160000]",12.398788,-0.18468642,136.0,264.3333333333333,57.666666666666664,0.0,165.43874,0.0,0.0,779120000,779160000
"(779160000, 779200000]",12.51376,0.45066673,133.5,292.0,41.5,0.0,165.94864,0.0,0.0,779160000,779200000
"(779200000, 779240000]",15.602231,2.0585535,156.66666666666666,301.3333333333333,11.666666666666666,0.0,166.5166,0.0,0.0,779200000,779240000
"(779240000, 779280000]",22.159657,3.2500017,223.5,315.5,5.0,0.0,167.28476,0.0,0.0,779240000,779280000
"(779280000, 779320000]",29.838516,3.5754504,302.0,330.0,2.5,0.0,168.14441,0.0,0.0,779280000,779320000
"(779320000, 779360000]",36.854145,2.3890104,387.0,344.0,1.6666666666666667,0.0,169.5579,0.0,0.0,779320000,779360000
"(779360000, 779400000]",41.1261,0.5192396,443.5,347.0,0.5,0.0,171.19989,0.0,0.0,779360000,779400000
"(779400000, 779440000]",41.370316,0.076572984,443.6666666666667,325.3333333333333,-16.333333333333332,1.0,172.91743,0.0,0.0,779400000,779440000
"(779440000, 779480000]",41.97632,0.6635828,448.5,308.0,-44.0,0.0,174.647,0.0,0.0,779440000,779480000
"(779480000, 779520000]",42.702087,-0.03619404,464.0,287.5,-45.0,0.0,176.0703,0.0,0.0,779480000,779520000
"(779520000, 779560000]",43.1971,0.6004012,465.0,264.3333333333333,-53.666666666666664,0.0,177.85234,0.0,0.0,779520000,779560000
"(779560000, 779600000]",46.19013,1.8649759,490.5,273.5,-82.0,0.0,179.69556,0.0,0.0,779560000,779600000
"(779600000, 779640000]",53.16746,3.2991858,556.6666666666666,272.6666666666667,-67.33333333333333,0.0,181.75464,0.0,0.0,779600000,779640000
"(779640000, 779680000]",60.529,1.3615263,644.0,261.5,-48.0,0.0,184.1311,0.0,0.0,779640000,779680000
"(779680000, 779720000]",60.71318,0.1533187,649.5,249.5,-36.5,0.0,186.1573,0.0,0.0,779680000,779720000
"(779720000, 779760000]",57.252075,-3.555724,644.3333333333334,277.0,-40.333333333333336,0.0,188.67305,0.0,0.0,779720000,779760000
"(779760000, 779800000]",46.309376,-3.0524929,515.0,284.0,-37.5,0.0,190.83646,0.0,0.0,779760000,779800000
"(779800000, 779840000]",44.118244,-0.21630804,478.6666666666667,281.3333333333333,-41.333333333333336,0.0,192.68744,0.0,0.0,779800000,779840000
"(779840000, 779880000]",43.264305,-0.14204727,466.5,293.0,-56.0,0.0,194.51105,0.0,0.0,779840000,779880000
"(779880000, 779920000]",44.0235,0.6328811,469.0,296.5,-68.5,0.0,195.95744,0.0,0.0,779880000,779920000
"(779920000, 779960000]",46.586742,1.3927983,497.3333333333333,302.0,-66.66666666666667,0.0,197.83716,0.0,0.0,779920000,779960000
"(779960000, 780000000]",48.639595,0.18537587,526.0,308.0,-74.0,0.0,199.8418,0.0,0.0,779960000,780000000
"(780000000, 780040000]",50.974415,0.59364,551.6666666666666,290.0,-68.33333333333333,0.0,201.91936,0.0,0.0,780000000,780040000
"(780040000, 780080000]",51.027325,-0.13958126,549.0,285.5,-66.0,0.0,204.04755,0.0,0.0,780040000,780080000
"(780080000, 780120000]",51.693832,1.861511,542.0,264.0,-68.5,0.0,205.73761,0.0,0.0,780080000,780120000
"(780120000, 780160000]",59.59796,3.4594734,631.0,218.33333333333334,-53.333333333333336,0.0,208.06062,0.0,0.0,780120000,780160000
"(780160000, 780200000]",66.8171,1.208906,714.0,204.0,-75.5,0.0,210.7059,0.0,0.0,780160000,780200000
"(780200000, 780240000]",69.59371,2.5029118,735.6666666666666,201.33333333333334,-97.33333333333333,0.0,213.52547,0.0,0.0,780200000,780240000
"(780240000, 780280000]",78.34597,2.6276593,827.0,207.5,-104.5,0.0,216.5871,0.0,0.0,780240000,780280000
"(780280000, 780320000]",79.46541,-0.563694,862.0,222.0,-100.5,0.0,219.25325,0.0,0.0,780280000,780320000
"(780320000, 780360000]",76.32729,-1.8988367,843.0,228.0,-86.33333333333333,0.0,222.51839,0.0,0.0,780320000,780360000
"(780360000, 780400000]",72.81231,-0.013250008,779.0,219.0,-97.0,0.0,225.59006,0.0,0.0,780360000,780400000
"(780400000, 780440000]",69.25245,-2.272374,761.3333333333334,216.33333333333334,-122.0,0.0,228.59084,0.0,0.0,780400000,780440000
"(780440000, 780480000]",63.792225,-2.5582032,713.0,224.0,-138.5,0.0,231.378,0.0,0.0,780440000,780480000
"(780480000, 780520000]",63.010384,2.118559,657.0,199.0,-123.0,0.0,233.41806,0.0,0.0,780480000,780520000
"(780520000, 780560000]",66.381836,-0.5325148,723.6666666666666,192.66666666666666,-114.66666666666667,0.0,236.16255,0.0,0.0,780520000,780560000
"(780560000, 780600000]",58.794376,-4.671011,657.0,179.5,-102.0,0.0,238.8374,0.0,0.0,780560000,780600000
"(780600000, 780640000]",46.940292,-4.1880493,533.6666666666666,194.33333333333334,-116.33333333333333,0.0,241.03065,0.0,0.0,780600000,780640000
"(780640000, 780680000]",41.029896,-0.4513582,445.0,178.5,-125.0,0.0,242.81735,0.0,0.0,780640000,780680000
"(780680000, 780720000]",41.37691,0.59081554,445.0,157.5,-118.5,0.0,244.18506,0.0,0.0,780680000,780720000
"(780720000, 780760000]",46.473957,3.0357964,486.6666666666667,145.0,-122.66666666666667,0.0,245.98816,0.0,0.0,780720000,780760000
"(780760000, 780800000]",55.236176,4.0636783,569.0,118.0,-124.0,0.0,248.07935,0.0,0.0,780760000,780800000
"(780800000, 780840000]",63.08401,2.0097115,674.3333333333334,109.66666666666667,-139.0,0.0,250.59206,0.0,0.0,780800000,780840000
